# Title : in-situ files catalog
# Description : catalog of available in-situ files
# Project : Copernicus Marine In Situ TAC
# Format version : 1.4
# Date of update : 2021-02-12T08:28:45Z
# product_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,institution,date_update,data_mode,parameters
COP-AR-01,ftp://nrt.cmems-du.eu/Core/INSITU_ARC_NRT_OBSERVATIONS_013_031/arc_multiparameter_nrt/latest/20210113/GL_PR_SM_9901389_20210113.nc,69.12000,69.14000,-49.83000,-49.80000,2021-01-13T03:35:00Z,2021-01-13T23:06:00Z,Unknown institution,2021-01-18T09:03:55Z,R,PSAL DC_REFERENCE DEPH TEMP
COP-AR-01,ftp://nrt.cmems-du.eu/Core/INSITU_ARC_NRT_OBSERVATIONS_013_031/arc_multiparameter_nrt/latest/20210113/GL_PR_SM_9901391_20210113.nc,65.63000,65.70000,-39.47000,-39.30000,2021-01-13T00:26:00Z,2021-01-13T19:34:00Z,Unknown institution,2021-01-18T04:02:59Z,R,PSAL DC_REFERENCE DEPH TEMP
COP-AR-01,ftp://nrt.cmems-du.eu/Core/INSITU_ARC_NRT_OBSERVATIONS_013_031/arc_multiparameter_nrt/latest/20210113/GL_RV_HF_HFR-Finnmark-BERL_20210113.nc,69,73.5,18,35.5,2021-01-12T23:30:00Z,2021-01-13T23:30:00Z,Norwegian Meteorological Institute,2021-01-15T13:26:35Z,R,ETMP SCDR MINV RNGE XDST QCflag SDN_REFERENCES SLNT crs SDN_LOCAL_CDI_ID SPRC SDN_EDMO_CODE SLTT SLTR SDN_STATION BEAR YDST ERTC ESPC NSCT RDVA SLNR DRVA SDN_XLINK SDN_CRUISE SCDT NATX ERSC DEPH EWCT MAXV NARX
COP-AR-01,ftp://nrt.cmems-du.eu/Core/INSITU_ARC_NRT_OBSERVATIONS_013_031/arc_multiparameter_nrt/latest/20210113/GL_RV_HF_HFR-Finnmark-FRUH_20210113.nc,69,73.5,18,35.5,2021-01-12T23:30:00Z,2021-01-13T23:30:00Z,Norwegian Meteorological Institute,2021-01-15T13:27:25Z,R,ETMP SCDR MINV RNGE XDST QCflag SDN_REFERENCES SLNT crs SDN_LOCAL_CDI_ID SPRC SDN_EDMO_CODE SLTT SLTR SDN_STATION BEAR YDST ERTC ESPC NSCT RDVA SLNR DRVA SDN_XLINK SDN_CRUISE SCDT NATX ERSC DEPH EWCT MAXV NARX
COP-AR-01,ftp://nrt.cmems-du.eu/Core/INSITU_ARC_NRT_OBSERVATIONS_013_031/arc_multiparameter_nrt/latest/20210113/GL_RV_HF_HFR-Skagerrak-JOMF_20210113.nc,57,59.5,7.5,12,2021-01-12T23:30:00Z,2021-01-13T23:30:00Z,Norwegian Meteorological Institute,2021-01-21T07:05:54Z,R,ETMP SCDR MINV RNGE XDST QCflag SDN_REFERENCES SLNT crs SDN_LOCAL_CDI_ID SPRC SDN_EDMO_CODE SLTT SLTR SDN_STATION BEAR YDST ERTC ESPC NSCT RDVA SLNR DRVA SDN_XLINK SDN_CRUISE SCDT NATX ERSC DEPH EWCT MAXV NARX
COP-AR-01,ftp://nrt.cmems-du.eu/Core/INSITU_ARC_NRT_OBSERVATIONS_013_031/arc_multiparameter_nrt/latest/20210113/GL_TS_DB_2101800_20210113.nc,60.12920,60.14100,177.77879,177.84599,2021-01-13T00:00:00Z,2021-01-13T23:00:00Z,Unknown institution,2021-01-14T01:16:12Z,R,ATMS DC_REFERENCE DEPH TEMP
COP-AR-01,ftp://nrt.cmems-du.eu/Core/INSITU_ARC_NRT_OBSERVATIONS_013_031/arc_multiparameter_nrt/latest/20210113/GL_TS_DB_2101804_20210113.nc,61.06800,61.18300,176.98860,177.10921,2021-01-13T00:00:00Z,2021-01-13T23:00:00Z,Unknown institution,2021-01-14T01:16:25Z,R,ATMS DC_REFERENCE DEPH TEMP
COP-AR-01,ftp://nrt.cmems-du.eu/Core/INSITU_ARC_NRT_OBSERVATIONS_013_031/arc_multiparameter_nrt/latest/20210113/GL_TS_DB_2101806_20210113.nc,60.67860,60.69740,177.32919,177.41400,2021-01-13T00:00:00Z,2021-01-13T23:00:00Z,Unknown institution,2021-01-14T01:16:32Z,R,ATMS DC_REFERENCE DEPH TEMP
COP-AR-01,ftp://nrt.cmems-du.eu/Core/INSITU_ARC_NRT_OBSERVATIONS_013_031/arc_multiparameter_nrt/latest/20210113/GL_TS_DB_2501510_20210113.nc,65.74036,65.92719,-26.60699,-26.30398,2021-01-13T01:00:00Z,2021-01-13T23:30:00Z,Unknown institution,2021-01-14T01:17:35Z,R,DC_REFERENCE DEPH
COP-AR-01,ftp://nrt.cmems-du.eu/Core/INSITU_ARC_NRT_OBSERVATIONS_013_031/arc_multiparameter_nrt/latest/20210113/GL_TS_DB_2501538_20210113.nc,77.55900,77.57220,-12.58160,-12.51680,2021-01-13T01:00:00Z,2021-01-13T23:00:00Z,Unknown institution,2021-01-14T01:17:39Z,R,ATMS DC_REFERENCE DEPH TEMP
COP-AR-01,ftp://nrt.cmems-du.eu/Core/INSITU_ARC_NRT_OBSERVATIONS_013_031/arc_multiparameter_nrt/latest/20210113/GL_TS_DB_2501716_20210113.nc,76.70440,76.70450,111.47830,111.47870,2021-01-13T00:04:00Z,2021-01-13T23:04:00Z,Unknown institution,2021-01-14T01:17:43Z,R,ATMS DC_REFERENCE DEPH TEMP
COP-AR-01,ftp://nrt.cmems-du.eu/Core/INSITU_ARC_NRT_OBSERVATIONS_013_031/arc_multiparameter_nrt/latest/20210113/GL_TS_DB_2501717_20210113.nc,82.38440,82.42760,136.65390,136.74040,2021-01-13T00:05:00Z,2021-01-13T23:04:00Z,Unknown institution,2021-01-14T01:17:45Z,R,ATMS DC_REFERENCE DEPH TEMP
COP-AR-01,ftp://nrt.cmems-du.eu/Core/INSITU_ARC_NRT_OBSERVATIONS_013_031/arc_multiparameter_nrt/latest/20210113/GL_TS_DB_2601503_20210113.nc,80.16200,80.20720,137.46080,137.56580,2021-01-13T00:04:00Z,2021-01-13T23:05:00Z,Unknown institution,2021-01-14T01:17:47Z,R,ATMS DC_REFERENCE DEPH TEMP
COP-AR-01,ftp://nrt.cmems-du.eu/Core/INSITU_ARC_NRT_OBSERVATIONS_013_031/arc_multiparameter_nrt/latest/20210113/GL_TS_DB_2601507_20210113.nc,85.85080,85.87120,50.08600,50.59860,2021-01-13T00:00:00Z,2021-01-13T23:00:00Z,Unknown institution,2021-01-14T01:17:49Z,R,DC_REFERENCE DEPH
COP-AR-01,ftp://nrt.cmems-du.eu/Core/INSITU_ARC_NRT_OBSERVATIONS_013_031/arc_multiparameter_nrt/latest/20210113/GL_TS_DB_4101652_20210113.nc,61.93580,62.00220,-21.52360,-21.38960,2021-01-13T00:00:00Z,2021-01-13T23:00:00Z,Unknown institution,2021-01-14T01:27:04Z,R,ATMS DC_REFERENCE DEPH TEMP
COP-AR-01,ftp://nrt.cmems-du.eu/Core/INSITU_ARC_NRT_OBSERVATIONS_013_031/arc_multiparameter_nrt/latest/20210113/GL_TS_DB_4101653_20210113.nc,69.47480,69.55100,14.68580,15.21400,2021-01-13T00:00:00Z,2021-01-13T23:00:00Z,Unknown institution,2021-01-14T01:27:06Z,R,ATMS DC_REFERENCE DEPH TEMP
COP-AR-01,ftp://nrt.cmems-du.eu/Core/INSITU_ARC_NRT_OBSERVATIONS_013_031/arc_multiparameter_nrt/latest/20210113/GL_TS_DB_4101655_20210113.nc,70.38780,70.41100,20.78540,20.92500,2021-01-13T00:00:00Z,2021-01-13T23:00:00Z,Meteo-France / Centre de Meteorologie Marine (CMM),2021-01-14T01:27:08Z,R,ATMS DC_REFERENCE DEPH TEMP
COP-AR-01,ftp://nrt.cmems-du.eu/Core/INSITU_ARC_NRT_OBSERVATIONS_013_031/arc_multiparameter_nrt/latest/20210113/GL_TS_DB_4101656_20210113.nc,62.04860,62.12080,-16.72800,-16.59100,2021-01-13T00:00:00Z,2021-01-13T23:00:00Z,Unknown institution,2021-01-14T01:27:11Z,R,ATMS DC_REFERENCE DEPH TEMP
COP-AR-01,ftp://nrt.cmems-du.eu/Core/INSITU_ARC_NRT_OBSERVATIONS_013_031/arc_multiparameter_nrt/latest/20210113/GL_TS_DB_4101657_20210113.nc,68.95220,69.04780,8.86380,8.99000,2021-01-13T00:00:00Z,2021-01-13T23:00:00Z,Unknown institution,2021-01-14T01:27:14Z,R,ATMS DC_REFERENCE DEPH TEMP
COP-AR-01,ftp://nrt.cmems-du.eu/Core/INSITU_ARC_NRT_OBSERVATIONS_013_031/arc_multiparameter_nrt/latest/20210113/GL_TS_DB_4101659_20210113.nc,70.66320,70.71760,38.03620,38.35600,2021-01-13T00:00:00Z,2021-01-13T23:00:00Z,Meteo-France / Centre de Meteorologie Marine (CMM),2021-01-14T01:27:18Z,R,ATMS DC_REFERENCE DEPH TEMP
COP-AR-01,ftp://nrt.cmems-du.eu/Core/INSITU_ARC_NRT_OBSERVATIONS_013_031/arc_multiparameter_nrt/latest/20210113/GL_TS_DB_4101661_20210113.nc,72.73800,72.76900,27.48300,27.64600,2021-01-13T00:00:00Z,2021-01-13T23:00:00Z,National Data Buoy Center (NDBC)  National Oceanic and Atmospheric Administration (NOAA),2021-01-14T01:27:21Z,R,ATMS DC_REFERENCE DEPH TEMP
COP-AR-01,ftp://nrt.cmems-du.eu/Core/INSITU_ARC_NRT_OBSERVATIONS_013_031/arc_multiparameter_nrt/latest/20210113/GL_TS_DB_4101662_20210113.nc,70.83300,70.90380,42.72880,43.05480,2021-01-13T00:00:00Z,2021-01-13T23:00:00Z,National Data Buoy Center (NDBC)  National Oceanic and Atmospheric Administration (NOAA),2021-01-14T01:27:23Z,R,ATMS DC_REFERENCE DEPH TEMP
COP-AR-01,ftp://nrt.cmems-du.eu/Core/INSITU_ARC_NRT_OBSERVATIONS_013_031/arc_multiparameter_nrt/latest/20210113/GL_TS_DB_4101815_20210113.nc,63.39840,63.48540,-17.36080,-17.22920,2021-01-13T00:00:00Z,2021-01-13T23:00:00Z,Unknown institution,2021-01-14T01:28:30Z,R,ATMS DC_REFERENCE DEPH TEMP
